PUE,WUE,Case,Climate Zone,Cooling system (Original),Cooling system,Data center size,type,Case (Original)
1.6308173,2.9733963012695312,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.494776,2.857496500015259,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6423111,2.962782382965088,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6142768,2.810554027557373,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6238592,3.2501533031463623,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6222947,2.9220244884490967,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4848933,2.5614264011383057,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4739382,2.7634496688842773,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.443611,3.166828155517578,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5148994,3.3302161693573,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4570627,3.182687520980835,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5014672,2.660240411758423,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4206325,3.07926869392395,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5126046,2.98389196395874,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.554946,2.5389742851257324,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6746628,2.8990211486816406,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4858879,2.904346704483032,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5922441,3.4230966567993164,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5600052,2.681853771209717,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.7029117,2.963618755340576,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6487486,2.8944311141967773,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.49694,2.984877109527588,5,2B,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
2.1374285,0.047775998711586,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.6154552,0.0309782922267913,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.5726503,0.0333403013646602,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.8167019,0.0562001541256904,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.7091198,0.0221243742853403,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.7751713,0.0373203456401824,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.7140942,0.0336330756545066,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.9344584,0.0308754239231348,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.7169346,0.0614824183285236,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.6104172,0.0268681906163692,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.8887192,0.04768543317914,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.7336217,0.0574815385043621,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.7609184,0.0176212508231401,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.6626273,0.0123803624883294,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.816806,0.0502410531044006,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.6717163,0.0425530560314655,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.8885351,0.0365624353289604,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.8421865,0.026304505765438,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.8478909,0.0239166337996721,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.703504,0.0197780486196279,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.8954931,0.0259192083030939,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.7266132,0.0236866883933544,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.6233292,0.0351664349436759,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.7493664,0.034201942384243,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
2.2858388,0.0160938259214162,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.7195966,0.0462721437215805,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.733762,0.0191578790545463,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.794228,0.0640078261494636,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.7206458,0.0656752437353134,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.5813947,0.0143952006474137,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.8659109,0.0328877605497837,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.8229452,0.0480761639773845,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.722773,0.0292050130665302,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.6529305,0.045137021690607,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.924021,0.050213985145092,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.8964126,0.0378205403685569,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.9424256,0.0378768518567085,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.6372939,0.0531959906220436,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
2.4016986,0.0203649085015058,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.7215397,0.0127902310341596,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.711631,0.0492844469845294,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
2.1594977,0.0475382767617702,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.5416303,0.0100768078118562,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.8065287,0.0206088591367006,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.7653079,0.0150991743430495,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.7624604,0.0127457194030284,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.6980394,0.0660742223262786,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.773242,0.031207337975502,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.858801,0.020737487822771,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
2.0216167,0.0241300333291292,6,2B,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
2.4351742,0.0954931005835533,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.0398822,0.0936013162136077,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.7241409,0.0628576278686523,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.9411255,0.0241227410733699,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.8461467,0.0962138548493385,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.961405,0.0726779177784919,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.0366814,0.0537036173045635,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.886015,0.0468035601079463,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.6760843,0.0976971387863159,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.0976663,0.064698077738285,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.9014419,0.0276961866766214,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.7849998,0.0364264994859695,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.6175053,0.0948135331273078,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.9021605,0.0402592383325099,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.8274709,0.0236532483249902,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.4181159,0.0330170206725597,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.9699976,0.0866366550326347,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.7418451,0.0950111374258995,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.0645678,0.072139173746109,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.9125605,0.0646017268300056,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.056966,0.0376953594386577,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.8537369,0.0403469800949096,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.7411327,0.0557315982878208,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.4125738,0.0785791277885437,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.0547247,0.0506781004369258,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.0878427,0.0818088427186012,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.4402578,0.0724144205451011,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.9566091,0.0868725329637527,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.307814,0.0341030731797218,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.766105,0.0424803458154201,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.8804717,0.0200300384312868,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.0544446,0.0575903169810771,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.7277381,0.0846054181456565,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.9799966,0.0474659018218517,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.9698321,0.0608072653412818,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.7806659,0.025821654126048,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.0727355,0.0821758508682251,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.7958384,0.0241253711283206,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.2877872,0.0886793285608291,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.7168517,0.0899604260921478,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.8732221,0.0834135115146637,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.099988,0.0562908351421356,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.9967285,0.0445967875421047,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.2675698,0.0702316537499427,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.041867,0.0639658421277999,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.0486608,0.0531487353146076,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.7852893,0.028857996687293,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.0427117,0.0503614023327827,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.8964931,0.0370615012943744,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.3082545,0.0758165717124939,7,2B,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.6274581,3.0050840377807617,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7903973,2.954810857772827,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6652466,3.127995014190674,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7369884,3.083413600921631,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7185849,3.1498491764068604,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.786639,3.753718614578247,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7472209,2.976512670516968,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6974814,3.156313180923462,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.8264114,3.395907163619995,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.710496,3.400461196899414,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7731496,3.674172878265381,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7468499,3.236159563064575,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.754258,3.056427001953125,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6818918,3.6352522373199454,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7853987,3.2952919006347656,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7669857,3.8285045623779297,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7359333,3.3880162239074707,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7611322,3.4545228481292725,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6486269,2.6536567211151123,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7379597,3.0618224143981934,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.8031023,3.4474782943725586,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7058892,3.823175191879273,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.8153785,3.221974372863769,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.8095417,3.142160177230835,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6986167,3.70336651802063,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7384729,3.4118125438690186,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7087688,3.4712185859680176,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.8038236,3.1936330795288086,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7082481,3.291781425476074,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.70461,3.3662233352661133,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.8607935,3.1336441040039062,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.9310074,3.9780704975128174,8,2B,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
